searge,name,side,desc
func_76840_a,getBiomeCacheBlock,0,Returns a biome cache block at location specified.
func_76885_a,getBiomeGenAt,0,"Returns the BiomeGenBase related to the x, z position from the cache block."
func_76931_a,getBiomeGenAt,0,"Return a list of biomes for the specified blocks. Args: listToReuse, x, y, width, length, cacheFlag (if false, don't check biomeCache to avoid infinite loop in BiomeCacheBlock)"
func_76932_a,getBiomesToSpawnIn,0,Gets the list of valid biomes for the player to spawn in.
func_76933_b,loadBlockGeneratorData,0,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
func_76935_a,getBiomeGenAt,0,"Returns the BiomeGenBase related to the x, z position on the world."
func_76936_a,getRainfall,0,"Returns a list of rainfall values for the specified blocks. Args: listToReuse, x, z, width, length."
func_76937_a,getBiomesForGeneration,0,Returns an array of biomes for the location input.
func_76938_b,cleanupCache,0,Calls the WorldChunkManager's biomeCache.cleanupCache()
func_76939_a,getTemperatureAtHeight,0,Return an adjusted version of a given temperature based on the y height
func_76940_a,areBiomesViable,0,checks given Chunk's Biomes against List of allowed ones
func_76975_c,renderShadow,0,"Renders the entity shadows at the position, shadow alpha and partialTickTime. Args: entity, x, y, z, shadowAlpha, partialTickTime"
func_76976_a,setRenderManager,0,Sets the RenderManager.
func_76977_a,renderEntityOnFire,0,"Renders fire on top of the entity. Args: entity, x, y, z, partialTickTime"
func_76978_a,renderOffsetAABB,0,"Renders a white box with the bounds of the AABB translated by the offset. Args: aabb, x, y, z"
func_76979_b,doRenderShadowAndFire,0,"Renders the entity's shadow and fire (if its on fire). Args: entity, x, y, z, yaw, partialTickTime"
func_76980_a,renderAABB,0,Adds to the tesselator a box using the aabb for the bounds. Args: aabb
func_76982_b,getWorldFromRenderManager,0,Returns the render manager's world object
func_76983_a,getFontRendererFromRenderManager,0,Returns the font renderer from the set render manager
func_76986_a,doRender,0,"Actually renders the given argument. This is a synthetic bridge method, always casting down its argument and then handing it off to a worker function which does the actual work. In all probabilty, the class Render is generic (Render<T extends Entity) and this method has signature public void func_76986_a(T entity, double d, double d1, double d2, float f, float f1). But JAD is pre 1.5 so doesn't do that."
func_77124_a,setCanBeCreated,0,"Sets canBeCreated to the provided value, and returns this."
func_77125_e,isVersioned,0,Returns true if this world Type has a version associated with it.
func_77126_d,getCanBeCreated,0,Gets whether this WorldType can be used to generate a new world.
func_77127_a,getWorldTypeName,0,
func_77128_b,getTranslateName,0,Gets the translation key for the name of this world type.
func_77129_f,setVersioned,0,Flags this world type as having an associated version.
func_77130_a,parseWorldType,0,
func_77131_c,getGeneratorVersion,0,Returns generatorVersion.
func_77132_a,getWorldTypeForGeneratorVersion,0,
func_77142_a,getByName,0,"Returns the game type with the specified name, or SURVIVAL if none found. This is case sensitive. Args: name"
func_77144_e,isSurvivalOrAdventure,0,Returns true if this is the SURVIVAL or ADVENTURE game type
func_77145_d,isCreative,0,Returns true if this is the CREATIVE game type
func_77146_a,getByID,0,"Returns the game type with the specified ID, or SURVIVAL if none found. Args: id"
func_77147_a,configurePlayerCapabilities,0,Configures the player capabilities based on the game type
func_77148_a,getID,0,Returns the ID of this game type
func_77149_b,getName,0,Returns the name of this game type
func_77158_f,getHardcoreEnabled,0,"Returns true if hardcore mode is enabled, otherwise false"
func_77159_a,enableBonusChest,0,Enables the bonus chest.
func_77160_d,getSeed,0,Returns the seed for the world.
func_77161_a,getGameTypeById,0,Gets the GameType by ID
func_77162_e,getGameType,0,Gets the game type.
func_77163_i,areCommandsAllowed,0,Returns true if Commands (cheats) are allowed.
func_77164_g,isMapFeaturesEnabled,0,Get whether the map features (e.g. strongholds) generation is enabled or disabled.
func_77165_h,getTerrainType,0,
func_77166_b,enableCommands,0,Enables Commands (cheats).
func_77167_c,isBonusChestEnabled,0,Returns true if the Bonus Chest is enabled.
func_77176_a,setScheduledTime,0,Sets the scheduled time for this tick entry
func_77184_b,placeInExistingPortal,0,Place an entity in a nearby portal which already exists.
func_77185_a,placeInPortal,0,"Place an entity in a nearby portal, creating one if necessary."
func_77190_a,canCreatureTypeSpawnAtLocation,0,Returns whether or not the specified creature type can spawn at the specified location.
func_77191_a,performWorldGenSpawning,0,Called during chunk generation to spawn initial creatures.
func_77192_a,findChunksForSpawning,0,"adds all chunks within the spawn radius of the players to eligibleChunksForSpawning. pars: the world, hostileCreatures, passiveCreatures. returns number of eligible chunks."
func_77201_a,readRecipiesFromTags,0,
func_77202_a,getRecipiesAsTags,0,
func_77203_a,canRecipeBeUsed,0,"can par1,par2 be used to in crafting recipe par3"
func_77205_a,addToListWithCheck,0,"checks if there is a recipie for the same ingredients already on the list, and replaces it. otherwise, adds it"
func_77272_a,chunkXZ2Int,0,converts a chunk coordinate pair to an integer (suitable for hashing)
func_77273_a,getCenterXPos,0,
func_77274_b,getCenterZPosition,0,
func_77278_a,doExplosionA,0,Does the first part of the explosion (destroy blocks)
func_77279_a,doExplosionB,0,"Does the second part of the explosion (sound, particles, drop spawn)"
func_77316_c,getTranslatedName,0,Returns the correct traslated name of the enchantment and the level in roman numbers.
func_77317_b,getMaxEnchantability,0,Returns the maximum value of enchantability nedded on the enchantment level passed.
func_77318_a,calcModifierDamage,0,Calculates de damage protection of the enchantment based on level and damage source passed.
func_77319_d,getMinLevel,0,Returns the minimum level that the enchantment can have.
func_77320_a,getName,0,Return the name of key in translation table of this enchantment.
func_77321_a,getMinEnchantability,0,Returns the minimal value of enchantability needed on the enchantment level passed.
func_77322_b,setName,0,Sets the enchantment name
func_77323_a,calcModifierLiving,0,Calculates de (magic) damage done by the enchantment on a living entity based on level and entity passed.
func_77324_c,getWeight,0,
func_77325_b,getMaxLevel,0,Returns the maximum level that the enchantment can have.
func_77326_a,canApplyTogether,0,Determines if the enchantment passed can be applyied together with this enchantment.
func_77390_a,readFromTags,0,
func_77391_b,hasSameItemsAs,0,checks first and second ItemToBuy ID's and count. Calls hasSameIDs
func_77393_a,hasSameIDsAs,0,checks if both the first and second ItemToBuy IDs are the same
func_77394_a,getItemToBuy,0,Gets the itemToBuy.
func_77395_g,writeToTags,0,
func_77396_b,getSecondItemToBuy,0,Gets secondItemToBuy.
func_77397_d,getItemToSell,0,Gets itemToSell.
func_77398_c,hasSecondItemToBuy,0,Gets if Villager has secondItemToBuy.
func_77399_f,incrementToolUses,0,
func_77442_b,canUnlockAchievement,0,"Returns true if the parent has been unlocked, or there is no parent"
func_77443_a,hasAchievementUnlocked,0,Returns true if the achievement has been unlocked.
func_77444_a,writeStat,0,
func_77466_a,getFoliageColorPine,0,Gets the foliage color for pine type (metadata 1) trees
func_77467_a,setFoliageBiomeColorizer,0,
func_77468_c,getFoliageColorBasic,0,
func_77469_b,getFoliageColorBirch,0,Gets the foliage color for birch type (metadata 2) trees
func_77470_a,getFoliageColor,0,"Gets foliage color from temperature and humidity. Args: temperature, humidity"
func_77472_b,setClientActiveTexture,0,Sets the current lightmap texture to the specified OpenGL constant
func_77473_a,setActiveTexture,0,Sets the current lightmap texture to the specified OpenGL constant
func_77474_a,initializeTextures,0,Initializes the texture constants to be used when rendering lightmap values
func_77475_a,setLightmapTextureCoords,0,Sets the current coordinates of the given lightmap texture
func_77479_a,setGrassBiomeColorizer,0,
func_77480_a,getGrassColor,0,"Gets grass color from temperature and humidity. Args: temperature, humidity"
func_77487_a,getServerMotd,0,
func_77488_b,getServerIpPort,0,
func_77489_c,updateLastSeen,0,Updates the time this LanServer was last seen.
func_77493_a,calculateModifier,0,Generic method use to calculate modifiers of offensive or defensive enchantment values.
func_77501_a,getRespiration,0,Returns the 'Water Breathing' modifier of enchantments on player equipped armors.
func_77502_d,getSilkTouchModifier,0,Returns the silk touch status of enchantments on current equipped item of player.
func_77504_a,addRandomEnchantment,0,"Adds a random enchantment to the specified item. Args: random, itemStack, enchantabilityLevel"
func_77505_b,mapEnchantmentData,0,Creates a 'Map' of EnchantmentData (enchantments) possible to add on the ItemStack and the enchantability level passed.
func_77506_a,getEnchantmentLevel,0,Returns the level of enchantment on the ItemStack passed.
func_77507_b,getKnockbackModifier,0,Returns the knockback value of enchantments on equipped player item.
func_77508_a,getEnchantmentModifierDamage,0,Returns the modifier of protection enchantments on armors equipped on player.
func_77509_b,getEfficiencyModifier,0,Return the extra efficiency of tools based on enchantments on equipped player item.
func_77510_g,getAquaAffinityModifier,0,Returns the aqua affinity status of enchantments on current equipped item of player.
func_77511_a,getMaxEnchantmentLevel,0,Returns the biggest level of the enchantment on the array of ItemStack passed.
func_77512_a,getEnchantmentModifierLiving,0,Return the (magic) extra damage of the enchantments on player equipped item.
func_77513_b,buildEnchantmentList,0,"Create a list of random EnchantmentData (enchantments) that can be added together to the ItemStack, the 3rd parameter is the total enchantability level."
func_77514_a,calcItemStackEnchantability,0,"Returns the enchantability of itemstack, it's uses a singular formula for each index (2nd parameter: 0, 1 and 2), cutting to the max enchantability power of the table (3rd parameter)"
func_77516_a,applyEnchantmentModifierArray,0,Executes the enchantment modifier on the array of ItemStack passed.
func_77517_e,getFortuneModifier,0,Returns the fortune enchantment modifier of the current equipped item of player.
func_77518_a,applyEnchantmentModifier,0,Executes the enchantment modifier on the ItemStack passed.
func_77519_f,getLootingModifier,0,Returns the looting enchantment modifier of the current equipped item of player.
func_77523_b,getAdFromPingResponse,0,
func_77524_a,getMotdFromPingResponse,0,
func_77525_a,getPingResponse,0,
func_77552_b,setWasNotUpdated,0,
func_77553_a,getWasUpdated,0,
func_77554_c,getLanServers,0,
func_77557_a,canEnchantItem,0,Return true if the item passed can be enchanted by a enchantment of this type.
func_77569_a,matches,0,Used to check if a recipe matches current crafting inventory
func_77570_a,getRecipeSize,0,Returns the size of the recipe area
func_77571_b,getRecipeOutput,0,
func_77572_b,getCraftingResult,0,Returns an Item that is the result of this recipe
func_77573_a,checkMatch,0,Checks if the region of a crafting inventory is match for the recipe.
func_77583_a,addRecipes,0,Adds the weapon recipes to the CraftingManager.
func_77586_a,addRecipes,0,Adds the tool recipes to the CraftingManager.
func_77589_a,addRecipes,0,Adds the crafting recipes to the CraftingManager.
func_77590_a,addRecipes,0,Adds the ingot recipes to the CraftingManager.
func_77592_b,getRecipeList,0,returns the List<> of all recipes
func_77594_a,getInstance,0,Returns the static instance of this class
func_77596_b,addShapelessRecipe,0,
func_77599_b,getSmeltingList,0,
func_77602_a,smelting,0,Used to call methods addSmelting and getSmeltingResult.
func_77607_a,addRecipes,0,Adds the dye recipes to the CraftingManager.
func_77608_a,addRecipes,0,Adds the food recipes to the CraftingManager.
func_77609_a,addRecipes,0,Adds the armor recipes to the CraftingManager.
func_77612_l,getMaxDamage,0,Returns the maximum damage an item can take.
func_77613_e,getRarity,0,Return an item rarity from EnumRarity
func_77614_k,getHasSubtypes,0,
func_77615_a,onPlayerStoppedUsing,0,"called when the player releases the use item button. Args: itemstack, world, entityplayer, itemInUseCount"
func_77616_k,isItemTool,0,Checks isDamagable and if it cannot be stacked
func_77617_a,getIconFromDamage,0,Gets an icon index based on an item's damage value
func_77618_c,getIconFromDamageForRenderPass,0,Gets an icon index based on an item's damage value and the given render pass
func_77619_b,getItemEnchantability,0,"Return the enchantability factor of the item, most of the time is based on material."
func_77621_a,getMovingObjectPositionFromPlayer,0,
func_77622_d,onCreated,0,Called when item is crafted/smelted. Used only by maps so far.
func_77623_v,requiresMultipleRenderPasses,0,
func_77624_a,addInformation,0,allows items to add custom lines of information to the mouseover description
func_77625_d,setMaxStackSize,0,
func_77626_a,getMaxItemUseDuration,0,How long it takes to use or consume an item
func_77627_a,setHasSubtypes,0,
func_77629_n_,shouldRotateAroundWhenRendering,0,Returns true if this item should be rotated by 180 degrees around the Y axis when being held in an entities hands.
func_77630_h,doesContainerItemLeaveCraftingGrid,0,"If this returns true, after a recipe involving this item is crafted the container item will be added to the player's inventory instead of remaining in the crafting grid."
func_77631_c,setPotionEffect,0,Sets the string representing this item's effect on a potion when used as an ingredient.
func_77634_r,hasContainerItem,0,True if this Item has a container item (a.k.a. crafting result)
func_77636_d,hasEffect,0,
func_77637_a,setCreativeTab,0,returns this;
func_77639_j,getItemStackLimit,0,Returns the maximum size of the stack for a specific item.
func_77640_w,getCreativeTab,0,gets the CreativeTab this item is displayed on
func_77642_a,setContainerItem,0,
func_77643_m_,isMap,0,false for all Items except sub-classes of ItemMapBase
func_77644_a,hitEntity,0,Current implementations of this method in child classes do not use the entry argument beside ev. They just raise the damage on the stack.
func_77645_m,isDamageable,0,
func_77647_b,getMetadata,0,Returns the metadata of the block which this Item (ItemBlock) can place
func_77648_a,onItemUse,0,"Callback for item usage. If the item does something special on right clicking, he will have one of those. Return True if something happen and false if it don't. This is for ITEMS, not BLOCKS"
func_77650_f,getIconIndex,0,Returns the icon index of the stack given as argument.
func_77651_p,getShareTag,0,"If this function returns true (or the item is damageable), the ItemStack's NBT tag will be sent to the client."
func_77653_i,getItemStackDisplayName,0,
func_77654_b,onEaten,0,
func_77655_b,setUnlocalizedName,0,"Sets the unlocalized name of this item to the string passed as the parameter, prefixed by ""item."""
func_77656_e,setMaxDamage,0,set max damage of an Item
func_77657_g,getUnlocalizedNameInefficiently,0,"Translates the unlocalized name of this item, but without the .name suffix, so the translation fails and the unlocalized name itself is returned."
func_77658_a,getUnlocalizedName,0,Returns the unlocalized name of this item.
func_77659_a,onItemRightClick,0,"Called whenever this item is equipped and the right mouse button is pressed. Args: itemStack, world, entityPlayer"
func_77661_b,getItemUseAction,0,returns the action that specifies what animation to play when the items is being used
func_77662_d,isFull3D,0,Returns True is the item is renderer in full 3D when hold.
func_77663_a,onUpdate,0,Called each tick as long the item is on a player inventory. Uses by maps to check if is on a player hand and update it's contents.
func_77664_n,setFull3D,0,Sets bFull3D to True and return the object.
func_77667_c,getUnlocalizedName,0,Returns the unlocalized name of this item. This version accepts an ItemStack so different stacks can have different names based on their damage or NBT.
func_77668_q,getContainerItem,0,
func_77906_a,brewBitOperations,0,"Does bit operations for brewPotionData, given data, the index of the bit being operated upon, whether the bit will be removed, whether the bit will be toggled (NOT), or whether the data field will be set to 0 if the bit is not present."
func_77907_h,countSetFlags,0,Count the number of bits in an integer set to ON.
func_77910_c,isFlagSet,0,"Returns 1 if the flag is set, 0 if it is not set."
func_77911_a,calcPotionLiquidColor,0,Given a {@link Collection}<{@link PotionEffect}> will return an Integer color.
func_77912_a,parsePotionEffects,0,
func_77913_a,applyIngredient,0,"Generate a data value for a potion, given its previous data value and the encoded string of new effects it will receive"
func_77914_a,checkFlag,0,Is the bit given set to 1?
func_77916_d,isFlagUnset,0,"Returns 0 if the flag is set, 1 if it is not set."
func_77917_b,getPotionEffects,0,Returns a list of effects for the specified potion damage value.
func_77942_o,hasTagCompound,0,Returns true if the ItemStack has an NBTTagCompound. Currently used to store enchantments.
func_77943_a,tryPlaceItemIntoWorld,0,
func_77944_b,copyItemStack,0,"Creates a copy of a ItemStack, a null parameters will return a null."
func_77945_a,updateAnimation,0,Called each tick as long the ItemStack in on player inventory. Used to progress the pickup animation and update maps.
func_77946_l,copy,0,Returns a new stack with the same properties.
func_77948_v,isItemEnchanted,0,True if the item has enchantment data
func_77949_a,loadItemStackFromNBT,0,
func_77950_b,onFoodEaten,0,
func_77951_h,isItemDamaged,0,returns true when a damageable item is damaged
func_77952_i,getItemDamageForDisplay,0,"gets the damage of an itemstack, for displaying purposes"
func_77953_t,getRarity,0,
func_77954_c,getIconIndex,0,Returns the icon index of the current stack.
func_77955_b,writeToNBT,0,Write the stack fields to a NBT object. Return the new NBT object.
func_77956_u,isItemEnchantable,0,True if it is a tool and has no enchantments to begin with
func_77957_a,useItemRightClick,0,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
func_77958_k,getMaxDamage,0,Returns the max damage an item in the stack can take.
func_77959_d,isItemStackEqual,0,compares ItemStack argument to the instance ItemStack; returns true if both ItemStacks are equal
func_77960_j,getItemDamage,0,gets the damage of an itemstack
func_77961_a,hitEntity,0,Calls the corresponding fct in di
func_77962_s,hasEffect,0,
func_77963_c,readFromNBT,0,Read the stack fields from a NBT object.
func_77964_b,setItemDamage,0,Sets the item damage of the ItemStack.
func_77966_a,addEnchantment,0,Adds an enchantment with a desired level on the ItemStack.
func_77969_a,isItemEqual,0,compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal
func_77970_a,areItemStackTagsEqual,0,
func_77972_a,damageItem,0,Damages the item in the ItemStack
func_77973_b,getItem,0,Returns the object corresponding to the stack.
func_77974_b,onPlayerStoppedUsing,0,"Called when the player releases the use item button. Args: world, entityplayer, itemInUseCount"
func_77975_n,getItemUseAction,0,
func_77976_d,getMaxStackSize,0,Returns maximum size of the stack.
func_77977_a,getUnlocalizedName,0,
func_77978_p,getTagCompound,0,Returns the NBTTagCompound of the ItemStack.
func_77979_a,splitStack,0,Remove the argument from the stack size. Return a new stack object with argument size.
func_77980_a,onCrafting,0,
func_77981_g,getHasSubtypes,0,
func_77982_d,setTagCompound,0,"Assigns a NBTTagCompound to the ItemStack, minecraft validates that only non-stackable items can have it."
func_77983_a,setTagInfo,0,
func_77984_f,isItemStackDamageable,0,true if this itemStack is damageable
func_77985_e,isStackable,0,Returns true if the ItemStack can hold 2 or more units of the item.
func_77986_q,getEnchantmentTagList,0,
func_77988_m,getMaxItemUseDuration,0,
func_77989_b,areItemStacksEqual,0,compares ItemStack argument1 with ItemStack argument2; returns true if both ItemStacks are equal
func_77995_e,getEnchantability,0,Return the natural enchantability factor of the material.
func_77996_d,getHarvestLevel,0,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
func_77997_a,getMaxUses,0,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
func_77998_b,getEfficiencyOnProperMaterial,0,The strength of this tool material against blocks which it is effective against.
func_78000_c,getDamageVsEntity,0,Damage versus entities.
func_78013_b,getTabLabel,0,
func_78014_h,setNoTitle,0,
func_78015_f,getBackgroundImageName,0,
func_78016_d,getTabIconItem,0,
func_78017_i,shouldHidePlayerInventory,0,
func_78018_a,displayAllReleventItems,0,only shows items which have tabToDisplayOn == this
func_78019_g,drawInForegroundOfTab,0,
func_78020_k,getTabColumn,0,returns index % 6
func_78021_a,getTabIndex,0,
func_78022_j,setNoScrollbar,0,
func_78023_l,isTabInFirstRow,0,returns tabIndex < 6
func_78024_c,getTranslatedTabLabel,0,Gets the translated Label.
func_78025_a,setBackgroundImageName,0,
func_78044_b,getDamageReductionAmount,0,"Return the damage reduction (each 1 point is a half a shield on gui) of the piece index passed (0 = helmet, 1 = plate, 2 = legs and 3 = boots)"
func_78045_a,getEnchantability,0,Return the enchantability factor of the material.
func_78046_a,getDurability,0,Returns the durability for a armor slot of for this type.
func_78084_a,getTextureOffset,0,
func_78085_a,setTextureOffset,0,
func_78086_a,setLivingAnimations,0,Used for easily adding entity-dependent animations. The second and third float params here are the same second and third as in the setRotationAngles method.
func_78087_a,setRotationAngles,0,"Sets the model's various rotation angles. For bipeds, par1 and par2 are used for animating the movement of arms and legs, where par1 represents the time(so that arms and legs swing back and forth) and par2 represents how ""far"" arms and legs can swing at most."
func_78088_a,render,0,Sets the models various rotation angles then renders the model.
func_78235_a,flipFace,0,
func_78236_a,draw,0,
func_78240_a,setTexturePosition,0,
func_78245_a,render,0,Draw the six sided box defined by this ModelBox
func_78255_a,renderStringAtPos,0,"Render a single line string at the current (posX,posY) and update posX"
func_78256_a,getStringWidth,0,Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s).
func_78257_a,loadGlyphTexture,0,Load one of the /font/glyph_XX.png into a new GL texture and store the texture ID in glyphTextureName array.
func_78258_a,renderString,0,"Render single line string by setting GL color, current (posX,posY), and calling renderStringAtPos()"
func_78259_e,sizeStringToWidth,0,Determines how many characters from the string will fit into the specified width.
func_78260_a,getBidiFlag,0,Get bidiFlag that controls if the Unicode Bidirectional Algorithm should be run before rendering any string
func_78261_a,drawStringWithShadow,0,Draws the specified string with a shadow.
func_78262_a,trimStringToWidth,0,"Trims a string to a specified width, and will reverse it if par3 is set."
func_78263_a,getCharWidth,0,Returns the width of this character as rendered.
func_78264_a,setUnicodeFlag,0,Set unicodeFlag controlling whether strings should be rendered with Unicode fonts instead of the default.png font.
func_78265_b,resetStyles,0,Reset all style flag fields in the class to false; called at the start of string rendering
func_78266_a,renderDefaultChar,0,"Render a single character with the default.png font at current (posX,posY) location..."
func_78267_b,splitStringWidth,0,Returns the width of the wordwrapped String (maximum length is parameter k)
func_78268_b,renderSplitString,0,Perform actual work of rendering a multi-line string with wordwrap and with darker drop shadow color if flag is set
func_78269_a,trimStringToWidth,0,Trims a string to fit a specified Width.
func_78270_c,isFormatSpecial,0,Checks if the char code is O-K...lLrRk-o... used to set special formatting.
func_78271_c,listFormattedStringToWidth,0,Breaks a string into a list of pieces that will fit a specified width.
func_78272_b,isFormatColor,0,"Checks if the char code is a hexadecimal character, used to set colour."
func_78273_d,trimStringNewline,0,Remove all newline characters from the end of the string
func_78274_b,renderStringAligned,0,Render string either left or right aligned depending on bidiFlag
func_78275_b,setBidiFlag,0,Set bidiFlag to control if the Unicode Bidirectional Algorithm should be run before rendering any string.
func_78276_b,drawString,0,Draws the specified string.
func_78277_a,renderUnicodeChar,0,"Render a single Unicode character at current (posX,posY) location using one of the /font/glyph_XX.png files..."
func_78278_a,renderCharAtPos,0,Pick how to render a single character and return the width used.
func_78279_b,drawSplitString,0,Splits and draws a String with wordwrap (maximum length is parameter k)
func_78280_d,wrapFormattedStringToWidth,0,Inserts newline and formatting into a string to wrap it within the specified width.
func_78282_e,getFormatFromString,0,Digests a string for nonprinting formatting characters then returns a string containing only that formatting.
func_78324_d,getScaledHeight_double,0,
func_78325_e,getScaleFactor,0,
func_78326_a,getScaledWidth,0,
func_78327_c,getScaledWidth_double,0,
func_78328_b,getScaledHeight,0,
func_78369_a,setColorRGBA_F,0,"Sets the RGBA values for the color, converting from floats between 0 and 1 to integers from 0-255."
func_78370_a,setColorRGBA,0,Sets the RGBA values for the color. Also clamps them to 0-255.
func_78371_b,startDrawing,0,Resets tessellator state and prepares for drawing (with the specified draw mode).
func_78372_c,addTranslation,0,Offsets the translation for all vertices in the current draw call.
func_78373_b,setTranslation,0,Sets the translation for all vertices in the current draw call.
func_78374_a,addVertexWithUV,0,"Adds a vertex specifying both x,y,z and the texture u,v for it."
func_78375_b,setNormal,0,Sets the normal for the current draw call.
func_78376_a,setColorOpaque,0,"Sets the RGB values as specified, and sets alpha to opaque."
func_78377_a,addVertex,0,"Adds a vertex with the specified x,y,z to the current draw call. It will trigger a draw() if the buffer gets full."
func_78378_d,setColorOpaque_I,0,Sets the color to the given opaque value (stored as byte values packed in an integer).
func_78379_d,reset,0,Clears the tessellator state in preparation for new drawing.
func_78380_c,setBrightness,0,
func_78381_a,draw,0,Draws the data set up in this tessellator and resets the state to prepare for new drawing.
func_78382_b,startDrawingQuads,0,Sets draw mode in the tessellator to draw quads.
func_78383_c,disableColor,0,Disables colors for the current draw call.
func_78384_a,setColorRGBA_I,0,Sets the color to the given color (packed as bytes in integer) and alpha values.
func_78385_a,setTextureUV,0,Sets the texture coordinates.
func_78386_a,setColorOpaque_F,0,"Sets the RGB values as specified, converting from floats between 0 and 1 to integers from 0-255."
func_78418_a,rendersChunk,0,
func_78419_a,callLists,0,
func_78420_a,addGLRenderList,0,
func_78421_b,resetList,0,Resets this RenderList to an uninitialized state.
func_78422_a,setupRenderList,0,
func_78432_a,parseUserSkin,0,
func_78433_b,setAreaOpaque,0,Makes the given area of the image opaque
func_78434_a,setAreaTransparent,0,Makes the given area of the image transparent if it was previously completely opaque (used to remove the outer layer of a skin around the head if it was saved all opaque; this would be redundant so it's assumed that the skin maker is just using an image editor without an alpha channel)
func_78435_c,hasTransparency,0,Returns true if the given area of the image contains transparent pixels
func_78439_a,renderItemIn2D,0,Renders an item held in hand as a 2D texture with thickness
func_78440_a,renderItemInFirstPerson,0,Renders the active item in the player's hand when in first person mode. Args: partialTickTime
func_78441_a,updateEquippedItem,0,
func_78442_d,renderFireInFirstPerson,0,Renders the fire on the screen for first person mode. Arg: partialTickTime
func_78443_a,renderItem,0,Renders the item stack for being in an entity's hand Args: itemStack
func_78444_b,resetEquippedProgress,0,Resets equippedProgress
func_78445_c,resetEquippedProgress2,0,Resets equippedProgress
func_78446_a,renderInsideOfBlock,0,"Renders the texture of the block the player is inside as an overlay. Args: partialTickTime, blockTextureIndex"
func_78447_b,renderOverlays,0,Renders all the overlays that are in first person mode. Args: partialTickTime
func_78448_c,renderWarpedTextureOverlay,0,Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime
func_78463_b,enableLightmap,0,Enable lightmap in secondary texture unit
func_78464_a,updateRenderer,0,Updates the entity renderer
func_78466_h,updateFogColor,0,calculates fog and calls glClearColor
func_78467_g,orientCamera,0,sets up player's eye (or camera in third person mode)
func_78468_a,setupFog,0,Sets up the fog to be rendered. If the arg passed in is -1 the fog starts at 0 and goes to 80% of far plane distance and is used for sky rendering.
func_78469_a,setFogColorBuffer,0,Update and return fogColorBuffer with the RGBA values passed as arguments
func_78470_f,updateTorchFlicker,0,Recompute a random value that is applied to block color in updateLightmap()
func_78471_a,renderWorld,0,
func_78472_g,updateLightmap,0,
func_78473_a,getMouseOver,0,Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime
func_78474_d,renderRainSnow,0,Render rain and snow
func_78475_f,setupViewBobbing,0,Setups all the GL settings for view bobbing. Args: partialTickTime
func_78476_b,renderHand,0,Render player hand
func_78477_e,updateFovModifierHand,0,Update FOV modifier hand
func_78478_c,setupOverlayRendering,0,Setup orthogonal projection for rendering GUI screen overlays
func_78479_a,setupCameraTransform,0,"sets up projection, view effects, camera position/rotation"
func_78480_b,updateCameraAndRender,0,Will update any inputs that effect the camera angle (mouse) and then render the world and GUI
func_78481_a,getFOVModifier,0,Changes the field of view of the player depending on if they are underwater or not
func_78482_e,hurtCameraEffect,0,
func_78483_a,disableLightmap,0,Disable secondary texture unit used by lightmap
func_78484_h,addRainParticles,0,
func_78546_a,isBoundingBoxInFrustum,0,"Returns true if the bounding box is inside all 6 clipping planes, otherwise returns false."
func_78547_a,setPosition,0,
func_78548_b,isBoxInFrustum,0,"Calls the clipping helper. Returns true if the box is inside all 6 clipping planes, otherwise returns false."
func_78553_b,isBoxInFrustum,0,"Returns true if the box is inside all 6 clipping planes, otherwise returns false."
func_78713_a,getEntityRenderObject,0,
func_78714_a,getDistanceToCamera,0,
func_78715_a,getEntityClassRenderObject,0,
func_78716_a,getFontRenderer,0,Returns the font renderer
func_78717_a,set,0,World sets this RenderManager's worldObj to the world provided
func_78738_b,createNextComponentRandom,0,
func_78743_b,clickBlock,0,"Called by Minecraft class when the player is hitting a block with an item. Args: x, y, z, side"
func_78744_a,clickBlockCreative,0,Block dig operation in creative mode (instantly digs the block).
func_78745_b,flipPlayer,0,Flips the player around. Args: player
func_78746_a,setGameType,0,Sets the game type for the player.
func_78747_a,enableEverythingIsScrewedUpMode,0,"If modified to return true, the player spins around slowly around (0, 68.5, 0). The GUI is disabled, the view is set to first person, and both chat and menu are disabled. Unless the server is modified to ignore illegal stances, attempting to enter a world at all will result in an immediate kick due to an illegal stance. Appears to be left-over debug, or demo code."
func_78748_a,setPlayerCapabilities,0,Sets player capabilities depending on current gametype. params: player
func_78749_i,extendedReach,0,true for hitting entities far away.
func_78750_j,syncCurrentPlayItem,0,Syncs the current player item with the server
func_78751_a,onPlayerDestroyBlock,0,Called when a player completes the destruction of a block
func_78752_a,sendPacketDropItem,0,Sends a Packet107 to the server to drop the item on the ground
func_78753_a,windowClick,0,
func_78755_b,shouldDrawHUD,0,
