field_78416_y,normal,0,The normal to be applied to the face being drawn.
field_78417_x,zOffset,0,An offset to be applied along the z-axis for all vertices in this draw call.
field_78423_f,cameraZ,0,
field_78424_g,glLists,0,A list of OpenGL render list IDs rendered by this RenderList.
field_78425_d,cameraX,0,"The in-world location of the camera, used to translate the world into the proper position for rendering."
field_78426_e,cameraY,0,
field_78427_b,renderChunkY,0,
field_78428_c,renderChunkZ,0,
field_78429_a,renderChunkX,0,The location of the 16x16x16 render chunk rendered by this RenderList.
field_78430_h,valid,0,Does this RenderList contain properly-initialized and current data for rendering?
field_78431_i,bufferFlipped,0,Has glLists been flipped to make it ready for reading yet?
field_78436_b,imageWidth,0,
field_78437_c,imageHeight,0,
field_78438_a,imageData,0,
field_78450_g,equippedItemSlot,0,"The index of the currently held item (0-8, or -1 if not yet updated)"
field_78451_d,prevEquippedProgress,0,
field_78453_b,itemToRender,0,
field_78454_c,equippedProgress,0,How far the current item has been equipped (0 disequipped and 1 fully up)
field_78455_a,mc,0,A reference to the Minecraft object.
field_78485_D,debugCamYaw,0,
field_78486_E,prevDebugCamYaw,0,
field_78487_F,debugCamPitch,0,
field_78488_G,prevDebugCamPitch,0,
field_78489_A,mouseFilterDummy4,0,Mouse filter dummy 4
field_78490_B,thirdPersonDistance,0,
field_78491_C,thirdPersonDistanceTemp,0,Third person distance temp
field_78492_L,smoothCamPartialTicks,0,Smooth cam partial ticks
field_78493_M,debugCamFOV,0,
field_78494_N,prevDebugCamFOV,0,
field_78495_O,camRoll,0,
field_78496_H,smoothCamYaw,0,Smooth cam yaw
field_78497_I,smoothCamPitch,0,Smooth cam pitch
field_78498_J,smoothCamFilterX,0,Smooth cam filter X
field_78499_K,smoothCamFilterY,0,Smooth cam filter Y
field_78500_U,cloudFog,0,Cloud fog mode
field_78501_T,fovMultiplierTemp,0,FOV multiplier temp
field_78502_W,cameraYaw,0,
field_78503_V,cameraZoom,0,
field_78504_Q,lightmapColors,0,Colors computed in updateLightmap() and loaded into the lightmap emptyTexture
field_78505_P,prevCamRoll,0,
field_78506_S,fovModifierHandPrev,0,FOV modifier hand prev
field_78507_R,fovModifierHand,0,FOV modifier hand
field_78508_Y,prevFrameTime,0,Previous frame time in milliseconds
field_78509_X,cameraPitch,0,
field_78510_Z,renderEndNanoTime,0,End time of last render (ns)
field_78511_f,torchFlickerDX,0,Torch flicker DX
field_78512_g,torchFlickerY,0,Torch flicker Y
field_78513_d,lightmapTexture,0,The texture id of the blocklight/skylight texture used for lighting effects
field_78514_e,torchFlickerX,0,Torch flicker X
field_78515_b,anaglyphField,0,"Anaglyph field (0=R, 1=GB)"
field_78516_c,itemRenderer,0,
field_78517_a,anaglyphEnable,0,
field_78518_n,fogColorRed,0,red component of the fog color
field_78519_o,fogColorGreen,0,green component of the fog color
field_78521_m,fogColorBuffer,0,Fog color buffer
field_78522_j,rainYCoords,0,Rain Y coords
field_78524_h,torchFlickerDY,0,Torch flicker DY
field_78525_i,rainXCoords,0,Rain X coords
field_78526_w,mouseFilterYAxis,0,
field_78527_v,mouseFilterXAxis,0,
field_78528_u,pointedEntity,0,Pointed entity
field_78529_t,rendererUpdateCount,0,Entity renderer update count
field_78530_s,farPlaneDistance,0,
field_78531_r,mc,0,A reference to the Minecraft object.
field_78532_q,debugViewDirection,0,"Debug view direction (0=OFF, 1=Front, 2=Right, 3=Back, 4=Left, 5=TiltLeft, 6=TiltRight)"
field_78533_p,fogColorBlue,0,blue component of the fog color
field_78534_ac,rainSoundCounter,0,Rain sound counter
field_78535_ad,fogColor2,0,Fog color 2
field_78536_aa,lightmapUpdateNeeded,0,"Is set, updateCameraAndRender() calls updateLightmap(); set by updateTorchFlicker()"
field_78537_ab,random,0,
field_78538_z,mouseFilterDummy3,0,Mouse filter dummy 3
field_78539_ae,fogColor1,0,Fog color 1
field_78540_y,mouseFilterDummy2,0,Mouse filter dummy 2
field_78541_x,mouseFilterDummy1,0,Mouse filter dummy 1
field_78549_d,zPosition,0,
field_78550_b,xPosition,0,
field_78551_c,yPosition,0,
field_78552_a,clippingHelper,0,
field_78554_d,clippingMatrix,0,
field_78555_b,projectionMatrix,0,
field_78556_c,modelviewMatrix,0,
field_78557_a,frustum,0,
field_78721_f,itemRenderer,0,
field_78722_g,worldObj,0,Reference to the World object.
field_78723_d,renderPosZ,0,
field_78724_e,renderEngine,0,
field_78725_b,renderPosX,0,
field_78726_c,renderPosY,0,
field_78727_a,instance,0,The static instance of RenderManager.
field_78728_n,viewerPosZ,0,
field_78729_o,entityRenderMap,0,A map of entity classes and the associated renderer.
field_78730_l,viewerPosX,0,
field_78731_m,viewerPosY,0,
field_78732_j,playerViewX,0,
field_78733_k,options,0,Reference to the GameSettings object.
field_78734_h,livingPlayer,0,Rendermanager's variable for the player
field_78735_i,playerViewY,0,
field_78736_p,fontRenderer,0,Renders fonts
field_78741_b,secondaryComponents,0,
field_78742_a,primaryComponents,0,
field_78770_f,curBlockDamageMP,0,Current block damage (MP)
field_78772_d,currentBlockY,0,PosY of the current block being destroyed
field_78773_e,currentblockZ,0,PosZ of the current block being destroyed
field_78774_b,netClientHandler,0,
field_78775_c,currentBlockX,0,PosX of the current block being destroyed
field_78776_a,mc,0,The Minecraft instance.
field_78777_l,currentPlayerItem,0,Index of the current item held by the player in the inventory hotbar
field_78778_j,isHittingBlock,0,Tells if the player is hitting a block
field_78779_k,currentGameType,0,Current game type for the player
field_78780_h,stepSoundTickCounter,0,"Tick counter, when it hits 4 it resets back to 0 and plays the step sound"
field_78781_i,blockHitDelay,0,Delays the first damage on the block after the first click on the block
field_78782_b,textureOffsetY,0,The y coordinate offset of the texture
field_78783_a,textureOffsetX,0,The x coordinate offset of the texture
field_78795_f,rotateAngleX,0,
field_78796_g,rotateAngleY,0,
field_78797_d,rotationPointY,0,
field_78798_e,rotationPointZ,0,
field_78799_b,textureHeight,0,The size of the texture file's height in pixels.
field_78800_c,rotationPointX,0,
field_78801_a,textureWidth,0,The size of the texture file's width in pixels.
field_78802_n,boxName,0,
field_78803_o,textureOffsetX,0,The X offset into the texture used for displaying this model
field_78804_l,cubeList,0,
field_78805_m,childModels,0,
field_78806_j,showModel,0,
field_78807_k,isHidden,0,Hides the model.
field_78808_h,rotateAngleZ,0,
field_78809_i,mirror,0,
field_78810_s,baseModel,0,
field_78811_r,displayList,0,The GL display list rendered by the Tessellator for this model
field_78812_q,compiled,0,
field_78813_p,textureOffsetY,0,The Y offset into the texture used for displaying this model
field_78818_a,mineshaftChestContents,0,List of contents that can generate in Mineshafts.
field_78828_a,weightClass,0,The class of the StructureComponent to which this weight corresponds.
field_78829_b,responseTime,0,Player response time to server in milliseconds
field_78830_c,nameinLowerCase,0,Player name in lowercase.
field_78831_a,name,0,The string value of the object
field_78843_d,serverMOTD,0,(better variable name would be 'hostname') server name as displayed in the server browser's second line (grey text)
field_78844_e,pingToServer,0,last server ping that showed up in the server browser
field_78845_b,serverIP,0,
field_78846_c,populationInfo,0,"the string indicating number of players on and capacity of the server that is shown on the server browser (i.e. ""5/20"" meaning 5 slots used out of 20 slots total)"
field_78847_a,serverName,0,
field_78848_h,acceptsTextures,0,
field_78858_b,servers,0,List of ServerData instances.
field_78859_a,mc,0,The Minecraft instance.
field_78865_b,serverPort,0,
field_78866_a,ipAddress,0,
field_78875_d,rand,0,RNG.
field_78876_b,fxLayers,0,
field_78877_c,renderer,0,
field_78878_a,worldObj,0,Reference to the World object.
field_78892_f,maxZ,0,The second z coordinate of a bounding box.
field_78893_d,maxX,0,The second x coordinate of a bounding box.
field_78894_e,maxY,0,The second y coordinate of a bounding box.
field_78895_b,minY,0,The first y coordinate of a bounding box.
field_78896_c,minZ,0,The first z coordinate of a bounding box.
field_78897_a,minX,0,The first x coordinate of a bounding box.
field_78899_d,sneak,0,
field_78900_b,moveForward,0,The speed at which the player is moving forward. Negative numbers will move backwards.
field_78901_c,jump,0,
field_78902_a,moveStrafe,0,The speed at which the player is strafing. Postive numbers to the left and negative to the right.
field_78915_A,isInitialized,0,
field_78917_C,bytesDrawn,0,Bytes sent to the GPU
field_78918_f,posXMinus,0,Pos X minus
field_78919_g,posYMinus,0,Pos Y minus
field_78920_d,posY,0,
field_78921_e,posZ,0,
field_78922_b,chunksUpdated,0,
field_78923_c,posX,0,
field_78924_a,worldObj,0,Reference to the World object.
field_78925_n,posXPlus,0,Pos X plus
field_78926_o,posYPlus,0,Pos Y plus
field_78927_l,isInFrustum,0,
field_78928_m,skipRenderPass,0,Should this renderer skip this render pass
field_78929_j,posYClip,0,Pos Y clipped
field_78930_k,posZClip,0,Pos Z clipped
field_78931_h,posZMinus,0,Pos Z minus
field_78932_i,posXClip,0,Pos X clipped
field_78933_w,isChunkLit,0,Is the chunk lit
field_78934_v,glOcclusionQuery,0,OpenGL occlusion query
field_78935_u,isWaitingOnOcclusionQuery,0,Is this renderer waiting on the result of the occlusion query
field_78936_t,isVisible,0,Is this renderer visible according to the occlusion query
field_78937_s,chunkIndex,0,Chunk index
field_78938_r,rendererBoundingBox,0,Axis aligned bounding box
field_78939_q,needsUpdate,0,Boolean for whether this renderer needs to be updated or not
field_78940_p,posZPlus,0,Pos Z plus
field_78941_z,tessellator,0,
field_78942_y,glRenderList,0,
field_78945_a,baseEntity,0,The entity (usually the player) that the camera is inside.
field_78947_b,entityPosY,0,Entity position Y
field_78948_c,entityPosZ,0,Entity position Z
field_78949_a,entityPosX,0,Entity position X
field_80005_w,hideServerAddress,0,
field_82151_R,distanceWalkedOnStepModified,0,
field_82152_aq,teleportDirection,0,
field_82153_h,portalCounter,0,
field_82192_a,mobSelector,0,Entity selector for IMob types.
field_82373_c,directions,0,
field_82374_e,facings,0,
field_82387_b,intListPattern,0,"This matches things like ""-1,,4"", and is used for getting x,y,z,range from the token's argument list."
field_82388_c,keyValueListPattern,0,"This matches things like ""rm=4,c=2"" and is used for handling named token arguments."
field_82389_a,tokenPattern,0,"This matches the at-tokens introduced for command blocks, including their arguments, if any."
field_82483_a,itemDispenseBehaviorProvider,0,
field_82548_a,theChunkCoordinates,0,
field_82575_g,totalTime,0,Total time for this world.
field_82576_c,generatorOptions,0,
field_82577_x,theGameRules,0,
field_82578_b,NBTTypes,0,
field_82592_a,fakePool,0,A global Vec3Pool that always creates new vectors instead of reusing them and is thread-safe.
field_82596_a,registryObjects,0,Objects registered on this registry.
field_82603_g,order_a,0,Face order for D-U-N-S-E-W.
field_82609_l,faceList,0,List of all values in EnumFacing. Order is D-U-N-S-E-W.
field_82611_j,frontOffsetY,0,
field_82612_k,frontOffsetZ,0,
field_82613_h,order_b,0,Face order for U-D-S-N-W-E.
field_82614_i,frontOffsetX,0,
field_82624_d,zPos,0,
field_82625_b,xPos,0,
field_82626_c,yPos,0,
field_82627_a,worldObj,0,
field_82628_b,y,0,
field_82629_c,z,0,
field_82630_a,x,0,
field_82653_b,worldFeatures,0,List of world features enabled on this preset.
field_82654_c,biomeToUse,0,
field_82655_a,flatLayers,0,List of layers on this preset.
field_82661_d,layerMinimumY,0,
field_82663_c,layerFillBlockMeta,0,Block metadata used on this set of laeyrs.
field_82664_a,layerCount,0,Amount of layers for this set of layers.
field_82693_j,playerReputation,0,List of player reputations with this village
field_82694_i,noBreedTicks,0,Timestamp of tick count when villager last bred
field_82696_f,structureGenerators,0,
field_82697_g,hasDecoration,0,
field_82698_d,cachedBlockMetadata,0,
field_82699_e,flatWorldGenInfo,0,
field_82700_c,cachedBlockIDs,0,
field_82701_j,lavaLakeGenerator,0,
field_82702_h,hasDungeons,0,
field_82703_i,waterLakeGenerator,0,
field_82707_i,isAnimal,0,Whether this creature type is an animal.
field_82723_d,isSplashPotion,0,Whether the potion is a splash potion
field_82724_e,isAmbient,0,Whether the potion effect came from a beacon
field_82727_n,wither,0,
field_82728_o,anvil,0,
field_82729_p,fallingBlock,0,
field_82730_x,magicDamage,0,
field_82731_v,wither,0,The wither Potion object.
field_82741_K,vecPool,0,The world-local pool of vectors
field_82745_f,createdAtCloudUpdateTick,0,keeps track of how many ticks this PartiallyDestroyedBlock already exists
field_82748_f,worldTypeId,0,ID for this world type.
field_82754_f,priority,0,
field_82755_b,isSmoking,0,whether or not this explosion spawns smoke particles
field_82759_d,valueDouble,0,
field_82760_b,valueBoolean,0,
field_82761_c,valueInteger,0,
field_82762_a,valueString,0,
field_82771_a,theGameRules,0,
field_82786_e,maxTradeUses,0,Maximum times this trade can be used.
field_82818_l,goldenCarrotEffect,0,
field_82822_g,gameVersion,0,Game version for this server.
field_82823_k,hideAddress,0,Whether to hide the IP address for this server.
field_82825_d,hasColorModifier,0,
field_82826_b,statusBarTime,0,
field_82827_c,bossName,0,
field_82828_a,healthScale,0,
field_82831_U,bossColorModifier,0,
field_82832_V,bossColorModifierPrev,0,
field_82843_f,itemFrame,0,"Item frame this stack is on, or null if not on an item frame."
field_82880_z,showCape,0,Whether to show your cape
field_82881_y,pauseOnLostFocus,0,"Whether to pause when the game loses focus, toggled by F3+P"
field_82882_x,advancedItemTooltips,0,"Whether to show advanced information on item tooltips, toggled by F3+H"
field_82906_o,offsetX,0,
field_82907_q,offsetZ,0,
field_82908_p,offsetY,0,
field_82912_p,heightMapMinimum,0,Lowest value in the heightmap.
field_82914_M,spawnableCaveCreatureList,0,
field_83001_bt,invulnerable,0,
field_83016_L,theCalendar,0,
field_85060_g,stacktrace,0,
field_85061_c,theReportCategory,0,Category of crash
field_85075_d,stackTrace,0,
field_85078_a,theCrashReport,0,
field_85159_M,isAdventureModeExempt,0,
field_85183_f,currentItemHittingBlock,0,The Item currently being used to destroy a block
field_85185_A,touchscreen,0,
field_85190_d,destinationCoordinateKeys,0,A list of valid keys for the destinationCoordainteCache. These are based on the X & Z of the players initial location.
field_85191_c,destinationCoordinateCache,0,Stores successful portal placement locations for rapid lookup.
field_85192_a,worldServerInstance,0,
field_92086_a,isBlank,0,When isBlank is true the DataWatcher is not watching any objects
field_92090_c,enchantmentsBookList,0,The list of enchantments applicable by the anvil from a book
field_92091_k,thorns,0,
field_92117_D,heldItemTooltips,0,
field_92118_B,overrideWidth,0,
field_92119_C,overrideHeight,0,
field_94141_F,destroyBlockIcons,0,
field_94187_f,holder,0,
field_94188_d,height,0,
field_94189_e,subSlots,0,
field_94190_b,originY,0,
field_94191_c,width,0,
field_94192_a,originX,0,
field_94201_d,height,0,
field_94202_e,rotated,0,
field_94204_c,width,0,
field_94205_a,scaleFactor,0,
field_94313_f,maxHeight,0,
field_94314_g,forcePowerOf2,0,
field_94315_d,currentHeight,0,
field_94316_e,maxWidth,0,
field_94317_b,stitchSlots,0,
field_94318_c,currentWidth,0,
field_94319_a,setStitchHolders,0,
field_94323_h,maxTileDimension,0,Max size (width or height) of a single tile
field_94554_b,fighter,0,The entity tracked.
field_94556_a,combatEntries,0,The CombatEntry objects that we've tracked so far.
field_94557_a,selectAnything,0,
field_94569_a,damageSrc,0,
field_96093_i,entityUniqueID,0,
field_96303_A,fancyStyling,0,
field_96304_B,controlString,0,The control string (section sign + formatting code) that can be inserted into client-side text to display subsequent text in this format.
field_96321_w,formattingCodeMapping,0,"Maps a formatting code (e.g., 'f') to its corresponding enum value (e.g., WHITE)."
field_96329_z,formattingCode,0,The formatting code that produces this format.
field_96330_y,formattingCodePattern,0,"Matches formatting codes that indicate that the client should treat the following text as bold, recolored, obfuscated, etc."
field_96331_x,nameMapping,0,"Maps a name (e.g., 'underline') to its corresponding enum value (e.g., UNDERLINE)."
field_96442_D,worldScoreboard,0,
field_96452_b,flipU,0,
field_96453_c,flipV,0,
field_96454_a,baseIcon,0,
field_96540_f,teamMemberships,0,Map of usernames to ScorePlayerTeam objects.
field_96543_b,scoreObjectiveCriterias,0,
field_96545_a,scoreObjectives,0,Map of objective names to ScoreObjective objects.
field_96566_b,selectInventories,0,
field_96638_f,health,0,
field_96639_d,playerKillCount,0,
field_96640_e,totalKillCount,0,
field_96642_c,deathCount,0,
field_96656_b,theScoreboard,0,
field_96657_c,theScoreObjective,0,
field_96683_d,displayName,0,
field_96684_b,name,0,
field_96685_c,objectiveCriteria,0,The ScoreObjectiveCriteria for this objetive
field_96686_a,theScoreboard,0,
field_96691_E,chatScale,0,
field_96692_F,chatWidth,0,
field_96693_G,chatHeightUnfocused,0,
field_96694_H,chatHeightFocused,0,
field_98038_p,forceSpawn,0,
field_98151_a,theTexture,0,
field_98224_g,minecraftStartTimeMilis,0,
field_98282_f,randomMinecart,0,
field_98283_g,minSpawnDelay,0,
field_98285_e,minecartToSpawn,0,List of minecart to spawn.
field_98286_b,spawnDelay,0,The delay to spawn.
field_98288_a,mobID,0,
field_98289_l,activatingRangeFromPlayer,0,The distance from which a player activates the spawner.
field_98290_m,spawnRange,0,The range coefficient for spawning entities around.
field_98292_k,maxNearbyEntities,0,
field_98293_h,maxSpawnDelay,0,
field_98294_i,spawnCount,0,A counter for spawn tries.
field_98303_au,AMBIENT_OCCLUSIONS,0,
field_104057_T,isGamemodeForced,1,
field_110456_c,serverProxy,1,
field_111053_a,numericVariablePattern,1,"Pattern that matches numeric variable placeholders in a resource string, such as ""%d"", ""%3$d"", ""%.2f"""
field_111113_b,defaultValue,1,
field_111114_c,shouldWatch,1,
field_111115_a,unlocalizedName,1,
field_111132_f,baseValue,1,
field_111133_g,needsUpdate,1,
field_111134_d,mapByName,1,
field_111135_e,mapByUUID,1,
field_111136_b,genericAttribute,1,The Attribute this is an instance of
field_111137_c,mapByOperation,1,
field_111138_a,attributeMap,1,The BaseAttributeMap this attributeInstance can be found in
field_111139_h,cachedValue,1,
field_111153_b,attributesByName,1,
field_111154_a,attributes,1,
field_111170_d,id,1,
field_111171_e,isSaved,1,"If false, this modifier is not saved in NBT. Used for ""natural"" modifiers like speed boost from sprinting"
field_111172_b,operation,1,
field_111173_c,name,1,
field_111174_a,amount,1,
field_111192_g,previousTotalWorldTime,1,time what is using to check if InhabitedTime should be calculated
field_111193_e,playerInstanceList,1,This field is using when chunk should be processed (every 8000 ticks)
field_111198_g,previousWorldTime,1,time what is using when chunk InhabitedTime is being calculated
field_111203_a,moonPhaseFactors,1,
field_111204_q,inhabitedTime,1,the cumulative number of ticks players have been in this chunk
field_111218_cA,iconString,1,The string associated with this Item's Icon.
field_111263_d,movementSpeed,1,
field_111264_e,attackDamage,1,
field_111265_b,followRange,1,
field_111266_c,knockbackResistance,1,
field_111267_a,maxHealth,1,
field_135065_b,equalSignSplitter,1,"A Splitter that splits a string on the first ""="".  For example, ""a=b=c"" would split into [""a"", ""b=c""]."
field_145846_f,tileEntityInvalid,1,
field_145847_g,blockMetadata,1,
field_145848_d,tileEntityyCoord,1,
field_145849_e,tileEntityzCoord,1,
field_145850_b,tileEntityWorld,1,
field_145851_c,tileEntityxCoord,1,
field_145852_a,logger,1,
field_145853_j,classToNameMap,1,A HashMap storing the classes and mapping to the string names (reverse of nameToClassMap).
field_145854_h,blockType,1,the Block type that this TileEntity is contained within
field_145855_i,nameToClassMap,1,A HashMap storing string names of classes mapping to the actual java.lang.Class type.
field_147145_h,logger,1,
field_147150_a,logger,1,
field_147175_a,logger,1,
field_147332_c,logger,1,
field_147370_c,logger,1,
field_147417_b,logger,1,
field_148546_d,logger,1,
field_148743_a,logger,1,
field_148841_a,logger,1,
field_149754_D,blockMinZ,1,
field_149755_E,blockMaxX,1,
field_149756_F,blockMaxY,1,
field_149757_G,blockMaxZ,1,
field_149758_A,isBlockContainer,1,true if the Block contains a Tile Entity
field_149759_B,blockMinX,1,
field_149760_C,blockMinY,1,
field_149762_H,stepSound,1,Sound of stepping on the block
field_149763_I,blockParticleGravity,1,
field_149764_J,blockMaterial,1,
field_149765_K,slipperiness,1,Determines how much velocity is maintained while moving on top of this block
field_149766_f,soundTypeWood,1,the wood sound type
field_149767_g,soundTypeGravel,1,the gravel sound type
field_149768_d,textureName,1,
field_149769_e,soundTypeStone,1,
field_149770_b,unlocalizedBlockName,1,
field_149771_c,blockRegistry,1,
field_149772_a,displayOnCreativeTab,1,
field_149773_n,soundTypeSnow,1,
field_149774_o,soundTypeLadder,1,
field_149779_h,soundGrassFootstep,1,
field_149780_i,soundTypePiston,1,
field_149781_w,blockResistance,1,
field_149782_v,blockHardness,1,Indicates how many hits it takes to break a block.
field_149784_t,lightValue,1,Amount of light emitted
field_149785_s,canBlockGrass,1,
field_149786_r,lightOpacity,1,How much light is subtracted for going through this block
field_149787_q,opaque,1,
field_149788_p,soundTypeAnvil,1,
field_149789_z,needsRandomTick,1,Flags whether or not this block is of a type that needs random ticking. Ref-counted by ExtendedBlockStorage in order to broadly cull a chunk from the random chunk update list for efficiency's sake.
field_149790_y,enableStats,1,
field_150243_f,strikethrough,1,
field_150244_g,obfuscated,1,
field_150245_d,italic,1,
field_150246_e,underlined,1,
field_150247_b,color,1,
field_150248_c,bold,1,
field_150249_a,parentStyle,1,The parent of this ChatStyle.  Used for looking up values that this instance does not override.
field_150250_j,rootStyle,1,The base of the ChatStyle hierarchy.  All ChatStyle instances are implicitly children of this.
field_150251_h,chatClickEvent,1,
field_150252_i,chatHoverEvent,1,
field_150263_b,style,1,
field_150264_a,siblings,1,"The later siblings of this component.  If this component turns the text bold, that will apply to all the siblings until a later sibling turns the text something else."
field_150317_a,logger,1,
field_150318_D,golden_rail,1,
field_150319_E,detector_rail,1,
field_150320_F,sticky_piston,1,
field_150321_G,web,1,
field_150322_A,sandstone,1,
field_150323_B,noteblock,1,
field_150324_C,bed,1,
field_150325_L,wool,1,
field_150326_M,piston_extension,1,
field_150327_N,yellow_flower,1,
field_150328_O,red_flower,1,
field_150329_H,tallgrass,1,
field_150330_I,deadbush,1,
field_150331_J,piston,1,
field_150332_K,piston_head,1,
field_150333_U,stone_slab,1,
field_150334_T,double_stone_slab,1,
field_150335_W,tnt,1,
field_150336_V,brick_block,1,
field_150337_Q,red_mushroom,1,
field_150338_P,brown_mushroom,1,
field_150339_S,iron_block,1,
field_150340_R,gold_block,1,
field_150341_Y,mossy_cobblestone,1,
field_150342_X,bookshelf,1,
field_150343_Z,obsidian,1,
field_150344_f,planks,1,
field_150345_g,sapling,1,
field_150346_d,dirt,1,
field_150347_e,cobblestone,1,
field_150348_b,stone,1,
field_150349_c,grass,1,
field_150350_a,air,1,
field_150351_n,gravel,1,
field_150352_o,gold_ore,1,
field_150353_l,lava,1,
field_150354_m,sand,1,
field_150355_j,water,1,
field_150356_k,flowing_lava,1,
field_150357_h,bedrock,1,
field_150358_i,flowing_water,1,
field_150359_w,glass,1,
field_150360_v,sponge,1,
field_150361_u,leaves2,1,
field_150362_t,leaves,1,
field_150363_s,log2,1,
field_150364_r,log,1,
field_150365_q,coal_ore,1,
field_150366_p,iron_ore,1,
field_150367_z,dispenser,1,
field_150368_y,lapis_block,1,
field_150369_x,lapis_ore,1,
field_150370_cb,quartz_stairs,1,
field_150371_ca,quartz_block,1,
field_150372_bz,sandstone_stairs,1,
field_150373_bw,double_wooden_slab,1,
field_150374_bv,lit_redstone_lamp,1,
field_150375_by,cocoa,1,
field_150376_bx,wooden_slab,1,
field_150377_bs,end_stone,1,
field_150378_br,end_portal_frame,1,
field_150379_bu,redstone_lamp,1,
field_150380_bt,dragon_egg,1,
field_150381_bn,enchanting_table,1,
field_150382_bo,brewing_stand,1,
field_150383_bp,cauldron,1,
field_150384_bq,end_portal,1,
field_150385_bj,nether_brick,1,
field_150386_bk,nether_brick_fence,1,
field_150387_bl,nether_brick_stairs,1,
field_150388_bm,nether_wart,1,
field_150389_bf,brick_stairs,1,
field_150390_bg,stone_brick_stairs,1,
field_150391_bh,mycelium,1,
field_150392_bi,waterlily,1,
field_150393_bb,pumpkin_stem,1,
field_150394_bc,melon_stem,1,
field_150395_bd,vine,1,
field_150396_be,fence_gate,1,
field_150397_co,stained_glass_pane,1,
field_150398_cm,double_plant,1,
field_150399_cn,stained_glass,1,
field_150400_ck,acacia_stairs,1,
field_150401_cl,dark_oak_stairs,1,
field_150402_ci,coal_block,1,
field_150403_cj,packed_ice,1,
field_150404_cg,carpet,1,
field_150405_ch,hardened_clay,1,
field_150406_ce,stained_hardened_clay,1,
field_150407_cf,hay_block,1,
field_150408_cc,activator_rail,1,
field_150409_cd,dropper,1,
field_150410_aZ,glass_pane,1,
field_150411_aY,iron_bars,1,
field_150412_bA,emerald_ore,1,
field_150413_aR,unpowered_repeater,1,
field_150414_aQ,cake,1,
field_150415_aT,trapdoor,1,
field_150416_aS,powered_repeater,1,
field_150417_aV,stonebrick,1,
field_150418_aU,monster_egg,1,
field_150419_aX,red_mushroom_block,1,
field_150420_aW,brown_mushroom_block,1,
field_150421_aI,jukebox,1,
field_150422_aJ,fence,1,
field_150423_aK,pumpkin,1,
field_150424_aL,netherrack,1,
field_150425_aM,soul_sand,1,
field_150426_aN,glowstone,1,
field_150427_aO,portal,1,
field_150428_aP,lit_pumpkin,1,
field_150429_aA,redstone_torch,1,
field_150430_aB,stone_button,1,
field_150431_aC,snow_layer,1,
field_150432_aD,ice,1,
field_150433_aE,snow,1,
field_150434_aF,cactus,1,
field_150435_aG,clay,1,
field_150436_aH,reeds,1,
field_150437_az,unlit_redstone_torch,1,
field_150438_bZ,hopper,1,
field_150439_ay,lit_redstone_ore,1,
field_150440_ba,melon_block,1,
field_150441_bU,unpowered_comparator,1,
field_150442_at,lever,1,
field_150443_bT,heavy_weighted_pressure_plate,1,
field_150444_as,wall_sign,1,
field_150445_bS,light_weighted_pressure_plate,1,
field_150446_ar,stone_stairs,1,
field_150447_bR,trapped_chest,1,
field_150448_aq,rail,1,
field_150449_bY,quartz_ore,1,
field_150450_ax,redstone_ore,1,
field_150451_bX,redstone_block,1,
field_150452_aw,wooden_pressure_plate,1,
field_150453_bW,daylight_detector,1,
field_150454_av,iron_door,1,
field_150455_bV,powered_comparator,1,
field_150456_au,stone_pressure_plate,1,
field_150457_bL,flower_pot,1,
field_150458_ak,farmland,1,
field_150459_bM,carrots,1,
field_150460_al,furnace,1,
field_150461_bJ,beacon,1,
field_150462_ai,crafting_table,1,
field_150463_bK,cobblestone_wall,1,
field_150464_aj,wheat,1,
field_150465_bP,skull,1,
field_150466_ao,wooden_door,1,
field_150467_bQ,anvil,1,
field_150468_ap,ladder,1,
field_150469_bN,potatoes,1,
field_150470_am,lit_furnace,1,
field_150471_bO,wooden_button,1,
field_150472_an,standing_sign,1,
field_150473_bD,tripwire,1,
field_150474_ac,mob_spawner,1,
field_150475_bE,emerald_block,1,
field_150476_ad,oak_stairs,1,
field_150477_bB,ender_chest,1,
field_150478_aa,torch,1,
field_150479_bC,tripwire_hook,1,
field_150480_ab,fire,1,
field_150481_bH,jungle_stairs,1,
field_150482_ag,diamond_ore,1,
field_150483_bI,command_block,1,
field_150484_ah,diamond_block,1,
field_150485_bF,spruce_stairs,1,
field_150486_ae,chest,1,
field_150487_bG,birch_stairs,1,
field_150488_af,redstone_wire,1,
field_150499_b,volume,1,
field_150500_c,frequency,1,
field_150501_a,soundName,1,
field_150511_e,lastUpdateTimeInMilliseconds,1,"The time, in milliseconds since epoch, that this instance was last updated"
field_150586_aC,logger,1,
field_150670_b,value,1,
field_150671_a,action,1,
field_150676_f,allowedInChat,1,
field_150677_g,canonicalName,1,The canonical name used to refer to this action.
field_150679_e,nameMapping,1,
field_150688_f,canonicalName,1,
field_150690_d,nameMapping,1,
field_150691_e,allowedInChat,1,
field_150703_b,value,1,
field_150704_a,action,1,
field_150734_f,eventLoops,1,
field_150735_g,logger,1,
field_150736_d,attrKeyReceivable,1,
field_150737_e,attrKeySendable,1,
field_150738_b,logMarkerPackets,1,
field_150739_c,attrKeyConnectionState,1,
field_150740_a,logMarkerNetwork,1,
field_150741_n,connectionState,1,"The current connection state, being one of: HANDSHAKING, PLAY, STATUS, LOGIN"
