field_76035_a,hashEntry,0,The hash code of this entry
field_76050_f,keySet,0,The set of all the keys stored in this MCHash object
field_76051_d,growFactor,0,The scale factor used to determine when to grow the table
field_76052_e,versionStamp,0,A serial stamp used to mark changes
field_76053_b,count,0,The number of items stored in this map
field_76054_c,threshold,0,The grow threshold
field_76055_a,slots,0,An array of HashEntries representing the heads of hash slot lists
field_76094_f,worldTime,0,"The current world time in ticks, ranging from 0 to 23999."
field_76095_g,lastTimePlayed,0,The last time the player was in this world.
field_76096_d,spawnY,0,The spawn zone position Y coordinate.
field_76097_e,spawnZ,0,The spawn zone position Z coordinate.
field_76098_b,terrainType,0,
field_76099_c,spawnX,0,The spawn zone position X coordinate.
field_76100_a,randomSeed,0,Holds the seed of the currently world.
field_76101_n,rainTime,0,Number of ticks until next rain.
field_76102_o,thundering,0,Is thunderbolts failing now?
field_76103_l,saveVersion,0,"Introduced in beta 1.3, is the save version for future control."
field_76104_m,raining,0,"True if it's raining, false otherwise."
field_76105_j,dimension,0,
field_76106_k,levelName,0,The name of the save defined at world creation.
field_76107_h,sizeOnDisk,0,"The size of entire save of current world on the disk, isn't exactly."
field_76108_i,playerTag,0,
field_76109_u,initialized,0,
field_76110_t,allowCommands,0,
field_76111_s,hardcore,0,Hardcore mode flag
field_76112_r,mapFeaturesEnabled,0,Whether the map features (e.g. strongholds) generation is enabled or disabled.
field_76113_q,theGameType,0,The Game Type.
field_76114_p,thunderTime,0,Number of ticks untils next thunderbolt.
field_76115_a,theWorldInfo,0,Instance of WorldInfo.
field_76117_a,internalMap,0,
field_76144_a,SIN_TABLE,0,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
field_76147_d,hash,0,
field_76148_b,value,0,the value held by the hash at the specified key
field_76149_c,nextEntry,0,the next hashentry in the table
field_76150_a,key,0,the key as a long (for playerInstances it is the x in the most significant 32 bits and then y)
field_76165_d,percentUseable,0,percent of the hasharray that can be used without hash colliding probably
field_76166_e,modCount,0,count of times elements have been added/removed
field_76167_b,numHashElements,0,the number of elements in the hash array
field_76168_c,capacity,0,the maximum amount of elements in the hash (probably 3/4 the size due to meh hashing function)
field_76169_a,hashArray,0,the array of all elements in the hash
field_76172_a,parent,0,
field_76189_a,dirty,0,Whether this MapDataBase needs saving to disk.
field_76190_i,mapName,0,The name of the map data nbt
field_76196_g,playersArrayList,0,Holds a reference to the MapInfo of the players who own a copy of the map
field_76197_d,scale,0,
field_76198_e,colors,0,colours
field_76199_b,zCenter,0,
field_76200_c,dimension,0,
field_76201_a,xCenter,0,
field_76202_j,playersHashMap,0,Holds a reference to the players who own a copy of the map and a reference to their MapInfo
field_76203_h,playersVisibleOnMap,0,
field_76205_f,ticksUntilPlayerLocationMapUpdate,0,
field_76206_g,lastPlayerLocationOnMap,0,a cache of the result from getPlayersOnMap so that it is not resent when nothing changes
field_76207_d,mapDataObj,0,reference in MapInfo to MapData object
field_76208_e,currentRandomNumber,0,"updated by x = mod(x*11,128) +1  x-1 is used to index field_76209_b and field_76210_c"
field_76211_a,entityplayerObj,0,Reference for EntityPlayer object in MapInfo
field_76212_d,iconRotation,0,
field_76213_e,data,0,
field_76214_b,centerX,0,
field_76215_c,centerZ,0,
field_76216_a,iconSize,0,
field_76233_E,piston,0,Pistons' material.
field_76234_F,materialMapColor,0,The color index used to draw the blocks of this material on maps.
field_76235_G,canBurn,0,Bool defining if the block can burn or not.
field_76239_H,replaceable,0,"Determines whether blocks with this material can be ""overwritten"" by other blocks when placed - eg snow, vines and tall grass."
field_76240_I,isTranslucent,0,Indicates if the material is translucent
field_76241_J,requiresNoTool,0,Determines if the material can be harvested without a tool (or with the wrong tool)
field_76242_K,mobilityFlag,0,"Mobility information flag. 0 indicates that this block is normal, 1 indicates that it can't push other blocks, 2 indicates that it can't be pushed."
field_76281_a,mapColorArray,0,"Holds all the 16 colors used on maps, very similar of a pallete system."
field_76290_q,colorIndex,0,Holds the index of the color used on map.
field_76291_p,colorValue,0,Holds the color in RGB value that will be rendered on maps.
field_76292_a,itemWeight,0,The Weight is how often the item is chosen(higher number is higher chance(lower is lower))
field_76295_d,theMinimumChanceToGenerateItem,0,The minimum chance of item generating.
field_76296_e,theMaximumChanceToGenerateItem,0,The maximum chance of item generating.
field_76297_b,theItemId,0,The Item/Block ID to generate in the Chest.
field_76299_d,maxGroupCount,0,
field_76300_b,entityClass,0,Holds the class of the entity to be spawned.
field_76301_c,minGroupCount,0,
field_76302_b,enchantmentobj,0,Enchantment object associated with this EnchantmentData
field_76303_c,enchantmentLevel,0,Enchantment level associated with this EnchantmentData
field_76306_b,octaves,0,
field_76307_a,generatorCollection,0,Collection of noise generation functions.  Output is combined to produce different octaves of noise.
field_76312_d,permutations,0,
field_76313_b,yCoord,0,
field_76314_c,zCoord,0,
field_76315_a,xCoord,0,
field_76323_d,profilingSection,0,Current profiling section
field_76324_e,profilingMap,0,Profiling map
field_76325_b,sectionList,0,List of parent sections
field_76326_c,timestampList,0,List of timestamps (System.nanoTime)
field_76327_a,profilingEnabled,0,Flag profiling enabled
field_76339_a,patternControlCode,0,
field_76342_b,second,0,Second Object in the Tuple
field_76343_a,first,0,First Object in the Tuple
field_76344_a,snooper,0,The PlayerUsageSnooper object.
field_76366_f,starve,0,
field_76367_g,cactus,0,
field_76368_d,inWall,0,
field_76369_e,drown,0,
field_76370_b,onFire,0,
field_76371_c,lava,0,
field_76372_a,inFire,0,
field_76373_n,damageType,0,
field_76374_o,isUnblockable,0,This kind of damage can be blocked or not.
field_76376_m,magic,0,
field_76377_j,generic,0,
field_76378_k,explosion,0,
field_76379_h,fall,0,
field_76380_i,outOfWorld,0,
field_76381_t,difficultyScaled,0,Whether this damage source will have its damage amount scaled based on the current difficulty.
field_76382_s,projectile,0,This kind of damage is based on a projectile or not.
field_76383_r,fireDamage,0,This kind of damage is based on fire or not.
field_76384_q,hungerDamage,0,
field_76385_p,isDamageAllowedInCreativeMode,0,
field_76386_o,damageSourceEntity,0,
field_76387_p,indirectEntity,0,
field_76412_L,effectiveness,0,
field_76413_M,usable,0,
field_76414_N,liquidColor,0,Is the color of the liquid for this potion.
field_76415_H,id,0,The Id of a Potion object.
field_76416_I,name,0,The name of the Potion.
field_76417_J,statusIconIndex,0,The index for the icon displayed when the potion effect is active.
field_76418_K,isBadEffect,0,This field indicated if the effect is 'bad' - negative - for the entity.
field_76419_f,digSlowdown,0,
field_76420_g,damageBoost,0,
field_76421_d,moveSlowdown,0,
field_76422_e,digSpeed,0,
field_76424_c,moveSpeed,0,
field_76425_a,potionTypes,0,The array of potion types.
field_76426_n,fireResistance,0,The fire resistance Potion object.
field_76427_o,waterBreathing,0,The water breathing Potion object.
field_76428_l,regeneration,0,The regeneration Potion object.
field_76429_m,resistance,0,
field_76430_j,jump,0,
field_76431_k,confusion,0,
field_76432_h,heal,0,
field_76433_i,harm,0,
field_76434_w,healthBoost,0,The health boost Potion object.
field_76436_u,poison,0,The poison Potion object.
field_76437_t,weakness,0,The weakness Potion object.
field_76438_s,hunger,0,The hunger Potion object.
field_76439_r,nightVision,0,The night vision Potion object.
field_76440_q,blindness,0,The blindness Potion object.
field_76441_p,invisibility,0,The invisibility Potion object.
field_76443_y,saturation,0,The saturation Potion object.
field_76444_x,absorption,0,The absorption Potion object.
field_76447_d,freeLargeArrays,0,A list of pre-allocated int[cacheSize] arrays that are currently unused and can be returned by getIntCache()
field_76448_e,inUseLargeArrays,0,A list of pre-allocated int[cacheSize] arrays that were previously returned by getIntCache() and which will not be re-used again until resetIntCache() is called.
field_76449_b,freeSmallArrays,0,A list of pre-allocated int[256] arrays that are currently unused and can be returned by getIntCache()
field_76450_c,inUseSmallArrays,0,A list of pre-allocated int[256] arrays that were previously returned by getIntCache() and which will not be re-used again until resetIntCache() is called.
field_76451_a,intCacheSize,0,
field_76460_b,duration,0,The duration of the potion effect
field_76461_c,amplifier,0,The amplifier of the potion effect
field_76462_a,potionID,0,ID value of the potion this effect matches.
field_76476_f,syncLock,0,
field_76477_g,isRunning,0,
field_76478_d,playerStatsCollector,0,
field_76479_e,threadTrigger,0,set to fire the snooperThread every 15 mins
field_76480_b,uniqueID,0,
field_76481_c,serverUrl,0,URL of the server to send the report to
field_76482_a,dataMap,0,String map for report data
field_76483_h,selfCounter,0,incremented on every getSelfCounterFor
field_76488_a,doBlockNotify,0,"Sets wither or not the generator should notify blocks of blocks it changes. When the world is first generated, this is false, when saplings grow, this is true."
field_76501_f,height,0,
field_76502_g,heightAttenuation,0,
field_76503_d,basePos,0,
field_76504_e,heightLimit,0,
field_76505_b,rand,0,random seed for GenBigTree
field_76506_c,worldObj,0,Reference to the World object.
field_76507_a,otherCoordPairs,0,"Contains three sets of two values that provide complimentary indices for a given 'major' index - 1 and 2 for 0, 0 and 2 for 1, and 0 and 1 for 2."
field_76508_n,leafDistanceLimit,0,Sets the distance limit for how far away the generator will populate leaves from the base leaf node.
field_76509_o,leafNodes,0,Contains a list of a points at which to generate groups of leaves.
field_76510_l,trunkSize,0,"Currently always 1, can be set to 2 in the class constructor to generate a double-sized tree trunk for big trees."
field_76511_m,heightLimitLimit,0,Sets the limit of the random value used to initialize the height limit.
field_76512_j,scaleWidth,0,
field_76513_k,leafDensity,0,
field_76514_h,branchDensity,0,
field_76515_i,branchSlope,0,
field_76517_b,numberOfBlocks,0,The number of blocks to generate.
field_76520_b,woodMetadata,0,Sets the metadata for the wood blocks used
field_76521_c,leavesMetadata,0,Sets the metadata for the leaves used in huge trees
field_76522_a,baseHeight,0,The base height of the tree
field_76523_a,mushroomType,0,"The mushroom type. 0 for brown, 1 for red."
field_76530_d,metaLeaves,0,The metadata value of the leaves to use in tree generation.
field_76531_b,vinesGrow,0,True if this tree should grow Vines.
field_76532_c,metaWood,0,The metadata value of the wood to use in tree generation.
field_76533_a,minTreeHeight,0,The minimum height of a generated tree.
field_76534_b,tallGrassMetadata,0,
field_76539_b,radius,0,The maximum radius used when generating a patch of blocks.
field_76541_b,numberOfBlocks,0,The number of blocks to generate.
field_76545_b,itemsToGenerateInBonusChest,0,Value of this int will determine how much items gonna generate in Bonus Chest.
field_76546_a,theBonusChestGenerator,0,Instance of WeightedRandomChestContent what will randomly generate items into the Bonus Chest.
field_76547_b,nbtTags,0,
field_76548_a,chunkCoordinate,0,
field_76553_a,regionsByFilename,0,A map containing Files as keys and RegionFiles as values
field_76573_f,lightBrightnessTable,0,Light to brightness conversion table
field_76574_g,dimensionId,0,"The id for the dimension (ex. -1: Nether, 0: Overworld, 1: The End)"
field_76575_d,isHellWorld,0,States whether the Hell world provider is used(true) or if the normal world provider is used(false)
field_76576_e,hasNoSky,0,A boolean that tells if a world does not have a sky. Used in calculating weather and skylight
field_76577_b,terrainType,0,
field_76578_c,worldChunkMgr,0,World chunk manager being used to generate chunks
field_76579_a,worldObj,0,world object being used
field_76580_h,colorsSunriseSunset,0,Array for sunrise/sunset colors (RGBA)
field_76583_b,depthBits,0,Log base 2 of the chunk height (128); applied as a shift on Z coordinate
field_76584_c,depthBitsPlusFour,0,Log base 2 of the chunk height (128) * width (16); applied as a shift on X coordinate
field_76585_a,data,0,Byte array of data stored in this holder. Possibly a light map or some chunk data. Data is accessed in 4-bit pieces.
field_76634_f,heightMap,0,
field_76635_g,xPosition,0,The x coordinate of the chunk.
field_76636_d,isChunkLoaded,0,Whether or not this Chunk is currently loaded into the World
field_76637_e,worldObj,0,Reference to the World object.
field_76638_b,precipitationHeightMap,0,"A map, similar to heightMap, that tracks how far down precipitation can fall."
field_76639_c,updateSkylightColumns,0,Which columns need their skylightMaps updated.
field_76640_a,isLit,0,Determines if the chunk is lit or not at a light value greater than 0.
field_76641_n,lastSaveTime,0,The time according to World.worldTime when this chunk was last saved
field_76642_o,sendUpdates,0,"Updates to this chunk will not be sent to clients if this is false. This field is set to true the first time the chunk is sent to a client, and never set to false."
field_76643_l,isModified,0,Set to true if the chunk has been modified and needs to be updated internally.
field_76644_m,hasEntities,0,Whether this Chunk has any Entities and thus requires saving on every tick
field_76645_j,entityLists,0,Array of Lists containing the entities in this Chunk. Each List represents a 16 block subchunk.
field_76646_k,isTerrainPopulated,0,Boolean value indicating if the terrain is populated.
field_76647_h,zPosition,0,The z coordinate of the chunk.
field_76649_t,queuedLightChecks,0,"Contains the current round-robin relight check index, and is implied as the relight check location as well."
field_76650_s,isGapLightingUpdated,0,
field_76651_r,blockBiomeArray,0,Contains a 16x16 mapping on the X/Z plane of the biome ID to which each colum belongs.
field_76652_q,storageArrays,0,"Used to store block IDs, block MSBs, Sky-light maps, Block-light maps, and metadata. Each entry corresponds to a logical segment of 16x16x16 blocks, stacked vertically."
field_76678_f,blockMetadataArray,0,Stores the metadata associated with blocks in this ExtendedBlockStorage.
field_76679_g,blocklightArray,0,The NibbleArray containing a block of Block-light data.
field_76680_d,blockLSBArray,0,Contains the least significant 8 bits of each block ID belonging to this block storage's parent Chunk.
field_76681_e,blockMSBArray,0,Contains the most significant 4 bits of each block ID belonging to this block storage's parent Chunk.
field_76682_b,blockRefCount,0,A total count of the number of non-air blocks in this block storage's Chunk.
field_76683_c,tickRefCount,0,Contains the number of blocks in this block storage's parent chunk that require random ticking. Used to cull the Chunk from random tick updates for performance reasons.
field_76684_a,yBase,0,Contains the bottom-most Y block represented by this ExtendedBlockStorage. Typically a multiple of 16.
field_76685_h,skylightArray,0,The NibbleArray containing a block of Sky-light data.
field_76687_b,depthBits,0,
field_76688_c,depthBitsPlusFour,0,
field_76689_a,data,0,
field_76692_f,data,0,
field_76693_g,blocks,0,
field_76694_d,blockLight,0,
field_76695_e,skyLight,0,
field_76696_b,terrainPopulated,0,
field_76697_c,heightmap,0,
field_76698_a,lastUpdated,0,
field_76699_l,z,0,
field_76701_k,x,0,
field_76702_h,entities,0,
field_76714_f,sectorFree,0,
field_76715_g,sizeDelta,0,McRegion sizeDelta
field_76716_d,offsets,0,
field_76717_e,chunkTimestamps,0,
field_76718_b,fileName,0,
field_76719_c,dataFile,0,
field_76720_a,emptySector,0,
field_76721_h,lastModified,0,
field_76722_b,chunkX,0,
field_76723_c,chunkZ,0,
field_76724_a,regionFile,0,
field_76748_D,rootHeight,0,The median height from which this biome will be generated. Values between -2 and 2  loosely represent y=0 and y=128 respectively.
field_76749_E,heightVariation,0,"Determines the maximum degree of departure from the rootHeight of the biome, positive or negative. Low values result in flatter terrain, where high values create steep peaks and trenches."
field_76750_F,temperature,0,The temperature of this biome.
field_76751_G,rainfall,0,The rainfall in this biome.
field_76752_A,topBlock,0,The block expected to be on the top of this biome
field_76753_B,fillerBlock,0,The block to fill spots in when not on the top
field_76754_C,fillerBlockMetadata,0,
field_76755_L,spawnableWaterCreatureList,0,Holds the classes of any aquatic creature that can be spawned in the water of the biome.
field_76756_M,biomeID,0,"The id number to this biome, and its index in the biomeList array."
field_76757_N,worldGeneratorTrees,0,The tree generator.
field_76758_O,worldGeneratorBigTree,0,The big tree generator.
field_76759_H,waterColorMultiplier,0,Color tint applied to water depending on biome
field_76760_I,theBiomeDecorator,0,The biome decorator.
field_76761_J,spawnableMonsterList,0,Holds the classes of IMobs (hostile mobs) that can be spawned in the biome.
field_76762_K,spawnableCreatureList,0,Holds the classes of any creature that can be spawned in the biome as friendly creature.
field_76763_Q,worldGeneratorSwamp,0,The swamp tree generator.
field_76765_S,enableRain,0,Is true (default) if the biome support rain (desert and nether can't have rain)
field_76766_R,enableSnow,0,Set to true if snow is enabled for this biome.
field_76767_f,forest,0,
field_76768_g,taiga,0,
field_76769_d,desert,0,
field_76770_e,extremeHills,0,
field_76771_b,ocean,0,
field_76772_c,plains,0,
field_76773_a,biomeList,0,"An array of all the biomes, indexed by biome id."
field_76774_n,icePlains,0,
field_76775_o,iceMountains,0,
field_76776_l,frozenOcean,0,
field_76777_m,frozenRiver,0,
field_76778_j,hell,0,
field_76779_k,sky,0,Is the biome used for sky world.
field_76780_h,swampland,0,
field_76781_i,river,0,
field_76782_w,jungle,0,Jungle biome identifier
field_76783_v,extremeHillsEdge,0,Extreme Hills Edge biome.
field_76784_u,taigaHills,0,Taiga Hills biome.
field_76785_t,forestHills,0,Forest Hills biome.
field_76786_s,desertHills,0,Desert Hills biome.
field_76787_r,beach,0,Beach biome.
field_76788_q,mushroomIslandShore,0,
field_76789_p,mushroomIsland,0,
field_76790_z,color,0,
field_76791_y,biomeName,0,
field_76792_x,jungleHills,0,
field_76798_D,mushroomsPerChunk,0,"The number of extra mushroom patches per chunk. It generates 1/4 this number in brown mushroom patches, and 1/8 this number in red mushroom patches. These mushrooms go beyond the default base number of mushrooms."
field_76799_E,reedsPerChunk,0,The number of reeds to generate per chunk. Reeds won't generate if the randomly selected placement is unsuitable.
field_76800_F,cactiPerChunk,0,The number of cactus plants to generate per chunk. Cacti only work on sand.
field_76801_G,sandPerChunk,0,The number of sand patches to generate per chunk. Sand patches only generate when part of it is underwater.
field_76802_A,flowersPerChunk,0,"The number of yellow flower patches to generate per chunk. The game generates much less than this number, since it attempts to generate them at a random altitude."
field_76803_B,grassPerChunk,0,The amount of tall grass to generate per chunk.
field_76804_C,deadBushPerChunk,0,The number of dead bushes to generate per chunk. Used in deserts and swamps.
field_76805_H,sandPerChunk2,0,The number of sand patches to generate per chunk. Sand patches only generate when part of it is underwater. There appear to be two separate fields for this.
field_76806_I,clayPerChunk,0,The number of clay patches to generate per chunk. Only generates when part of it is underwater.
field_76807_J,bigMushroomsPerChunk,0,Amount of big mushrooms per chunk
field_76808_K,generateLakes,0,True if decorator should generate surface lava & water
field_76809_f,clayGen,0,The clay generator.
field_76810_g,sandGen,0,The sand generator.
field_76811_d,chunk_Z,0,The Z-coordinate of the chunk currently being decorated
field_76813_b,randomGenerator,0,The Biome Decorator's random number generator.
field_76814_c,chunk_X,0,The X-coordinate of the chunk currently being decorated
field_76815_a,currentWorld,0,The world the BiomeDecorator is currently decorating
field_76816_n,redstoneGen,0,Field that holds redstone WorldGenMinable
field_76817_o,diamondGen,0,Field that holds diamond WorldGenMinable
field_76818_l,ironGen,0,
field_76819_m,goldGen,0,Field that holds gold WorldGenMinable
field_76820_j,gravelGen,0,
field_76821_k,coalGen,0,
field_76822_h,gravelAsSandGen,0,The gravel generator.
field_76823_i,dirtGen,0,The dirt generator.
field_76824_w,cactusGen,0,Field that holds WorldGenCactus
field_76825_v,reedGen,0,Field that holds WorldGenReed
field_76826_u,bigMushroomGen,0,Field that holds big mushroom generator
field_76827_t,mushroomRedGen,0,Field that holds mushroomRed WorldGenFlowers
field_76828_s,mushroomBrownGen,0,Field that holds mushroomBrown WorldGenFlowers
field_76831_p,lapisGen,0,Field that holds Lapis WorldGenMinable
field_76832_z,treesPerChunk,0,"The number of trees to attempt to generate per chunk. Up to 10 in forests, none in deserts."
field_76833_y,waterlilyPerChunk,0,Amount of waterlilys per chunk.
field_76834_x,waterlilyGen,0,The water lily generation!
field_76835_L,spikeGen,0,
field_76841_d,cache,0,The list of cached BiomeCacheBlocks
field_76842_b,lastCleanupTime,0,"The last time this BiomeCache was cleaned, in milliseconds."
field_76843_c,cacheMap,0,"The map of keys to BiomeCacheBlocks. Keys are based on the chunk x, z coordinates as (x | z << 32)."
field_76844_a,chunkManager,0,Reference to the WorldChunkManager
field_76886_f,lastAccessTime,0,"The last time this BiomeCacheBlock was accessed, in milliseconds."
field_76887_g,theBiomeCache,0,The BiomeCache object that contains this BiomeCacheBlock
field_76888_d,xPosition,0,The x coordinate of the BiomeCacheBlock.
field_76889_e,zPosition,0,The z coordinate of the BiomeCacheBlock.
field_76890_b,rainfallValues,0,An array of chunk rainfall values saved by this cache.
field_76891_c,biomes,0,The array of biome types stored in this BiomeCacheBlock.
field_76942_f,biomeCache,0,The BiomeCache object for this world.
field_76943_g,biomesToSpawnIn,0,A list of biomes that the player can spawn in.
field_76944_d,genBiomes,0,
field_76945_e,biomeIndexLayer,0,A GenLayer containing the indices into BiomeGenBase.biomeList[]
field_76946_f,rainfall,0,The rainfall in the world
field_76947_d,biomeGenerator,0,The biome generator object.
field_76972_a,theIntegratedServer,0,Reference to the IntegratedServer object.
field_76974_a,theIntegratedServer,0,Reference to the IntegratedServer object.
field_76987_f,shadowOpaque,0,Determines the darkness of the object's shadow. Higher value makes a darker shadow.
field_76989_e,shadowSize,0,
field_76990_c,renderManager,0,
field_76993_a,blockRenderer,0,
field_76998_a,modelBoat,0,instance of ModelBoat for rendering
field_77013_a,modelMinecart,0,instance of ModelMinecart for rendering
field_77023_b,zLevel,0,Defines the zLevel of rendering of item on GUI.
field_77024_a,renderWithColor,0,
field_77025_h,random,0,The RNG used in RenderItem (for bobbing itemstacks on the ground)
field_77045_g,mainModel,0,
field_77046_h,renderPassModel,0,The model to be used during the render passes.
field_77050_a,ironGolemModel,0,Iron Golem's Model.
field_77056_a,villagerModel,0,Model of the villager.
field_77064_a,creeperModel,0,The creeper model.
field_77071_a,modelBipedMain,0,
field_77073_a,scale,0,Scale of the model to use
field_77077_b,rnd,0,
field_77078_a,endermanModel,0,The model of the enderman
field_77084_b,modelDragon,0,An instance of the dragon model in RenderDragon
field_77092_a,scaleAmount,0,
field_77094_a,snowmanModel,0,A reference to the Snowman model in RenderSnowMan.
field_77108_b,modelArmorChestplate,0,
field_77109_a,modelBipedMain,0,
field_77111_i,modelArmor,0,
field_77133_f,worldType,0,'default' or 'flat'
field_77134_g,generatorVersion,0,The int version of the ChunkProvider that generated this world.
field_77135_d,LARGE_BIOMES,0,Large Biome world Type.
field_77136_e,DEFAULT_1_1,0,Default (1.1) world type.
field_77137_b,DEFAULT,0,Default world type.
field_77138_c,FLAT,0,Flat world type.
field_77139_a,worldTypes,0,List of world types.
field_77140_h,canBeCreated,0,Whether this world type can be generated. Normally true; set to false for out-of-date generator versions.
field_77141_i,isWorldTypeVersioned,0,Whether this WorldType has a version or not.
field_77151_f,name,0,
field_77154_e,id,0,
field_77168_f,commandsAllowed,0,True if Commands (cheats) are allowed.
field_77169_g,bonusChestEnabled,0,True if the Bonus Chest is enabled.
field_77170_d,hardcoreEnabled,0,True if hardcore mode is enabled
field_77171_e,terrainType,0,
field_77172_b,theGameType,0,The EnumGameType.
field_77173_c,mapFeaturesEnabled,0,"Switch for the map features. 'true' for enabled, 'false' for disabled."
field_77174_a,seed,0,The seed for the map.
field_77177_f,nextTickEntryID,0,The id number for the next tick entry
field_77178_g,tickEntryID,0,The id of the tick entry
field_77180_e,scheduledTime,0,Time this tick is scheduled to occur at
field_77181_b,yCoord,0,Y position this tick is occuring at
field_77182_c,zCoord,0,Z position this tick is occuring at
field_77183_a,xCoord,0,X position this tick is occuring at
field_77187_a,random,0,A private Random() function in Teleporter
field_77193_b,eligibleChunksForSpawning,0,The 17x17 area around the player where mobs can spawn
field_77198_c,defaultLightValue,0,
field_77275_b,chunkZPos,0,The Z position of this Chunk Coordinate Pair
field_77276_a,chunkXPos,0,The X position of this Chunk Coordinate Pair
field_77280_f,explosionSize,0,
field_77281_g,affectedBlockPositions,0,A list of ChunkPositions of blocks affected by this explosion
field_77282_d,explosionZ,0,
field_77283_e,exploder,0,
field_77284_b,explosionX,0,
field_77285_c,explosionY,0,
field_77286_a,isFlaming,0,whether or not the explosion sets fire to blocks around it
field_77287_j,worldObj,0,
field_77290_i,explosionRNG,0,
field_77327_f,blastProtection,0,Protection against explosions
field_77328_g,projectileProtection,0,Protection against projectile entities (e.g. arrows)
field_77329_d,fireProtection,0,Protection against fire
field_77330_e,featherFalling,0,Less fall damage
field_77331_b,enchantmentsList,0,
field_77332_c,protection,0,Converts environmental damage to armour damage
field_77333_a,weight,0,
field_77334_n,fireAspect,0,Lights mobs on fire
field_77335_o,looting,0,Mobs have a chance to drop more loot
field_77336_l,baneOfArthropods,0,"Extra damage to spiders, cave spiders and silverfish"
field_77337_m,knockback,0,Knocks mob and players backwards upon hit
field_77338_j,sharpness,0,Extra damage to mobs
field_77339_k,smite,0,"Extra damage to zombies, zombie pigmen and skeletons"
field_77340_h,respiration,0,Decreases the rate of air loss underwater; increases time between damage while suffocating
field_77341_i,aquaAffinity,0,Increases underwater mining rate
field_77342_w,infinity,0,"Infinity enchantment for bows. The bow will not consume arrows anymore, but will still required at least one arrow on inventory use the bow."
field_77343_v,flame,0,Flame enchantment for bows. Arrows fired by the bow will be on fire. Any target hit will also set on fire.
field_77344_u,punch,0,"Knockback enchantments for bows, the arrows will knockback the target when hit."
field_77345_t,power,0,"Power enchantment for bows, add's extra damage to arrows."
field_77346_s,fortune,0,Can multiply the drop rate of items from blocks
field_77347_r,unbreaking,0,"Sometimes, the tool's durability will not be spent when the tool is used"
field_77348_q,silkTouch,0,"Blocks mined will drop themselves, even if it should drop something else (e.g. stone will drop stone, not cobblestone)"
field_77349_p,efficiency,0,Faster resource gathering while in use
field_77350_z,name,0,Used in localisation and stats.
field_77351_y,type,0,The EnumEnchantmentType given to this Enchantment.
field_77352_x,effectId,0,
field_77353_D,thresholdEnchantability,0,"Used on the formula of base enchantability, this is the 'window' factor of values to be able to use thing enchant."
field_77354_A,protectionName,0,Holds the name to be translated of each protection type.
field_77355_B,baseEnchantability,0,Holds the base factor of enchantability needed to be able to use the enchant.
field_77356_a,protectionType,0,"Defines the type of protection of the enchantment, 0 = all, 1 = fire, 2 = fall (feather fall), 3 = explosion and 4 = projectile."
field_77357_C,levelEnchantability,0,Holds how much each level increased the enchantability factor to be able to use this enchant.
field_77358_D,thresholdEnchantability,0,"Used on the formula of base enchantability, this is the 'window' factor of values to be able to use thing enchant."
field_77359_A,protectionName,0,Holds the name to be translated of each protection type.
field_77360_B,baseEnchantability,0,Holds the base factor of enchantability needed to be able to use the enchant.
field_77361_a,damageType,0,"Defines the type of damage of the enchantment, 0 = all, 1 = undead, 3 = arthropods"
field_77362_C,levelEnchantability,0,Holds how much each level increased the enchantability factor to be able to use this enchant.
field_77400_d,toolUses,0,Saves how much has been tool used when put into to slot to be enchanted.
field_77401_b,secondItemToBuy,0,Second Item the Villager buys.
field_77402_c,itemToSell,0,Item the Villager sells.
field_77403_a,itemToBuy,0,Item the Villager buys.
field_77405_a,theWorld,0,Reference to the World object.
field_77440_a,theWorld,0,Reference to the World object.
field_77471_a,foliageBuffer,0,Color buffer for foliage
field_77476_b,lightmapTexUnit,0,"An OpenGL constant corresponding to GL_TEXTURE1, used when setting data pertaining to auxiliary OpenGL texture units."
field_77477_c,useMultitextureARB,0,True if the renderer supports multitextures and the OpenGL version != 1.3
field_77478_a,defaultTexUnit,0,"An OpenGL constant corresponding to GL_TEXTURE0, used when setting data pertaining to auxiliary OpenGL texture units."
field_77481_a,grassBuffer,0,Color buffer for grass
field_77485_a,theWorld,0,Reference to the World object.
field_77490_b,lanServerIpPort,0,
field_77491_c,timeLastSeen,0,Last time this LanServer was seen.
field_77492_a,lanServerMotd,0,
field_77494_b,entityLiving,0,Used as parameter to calculate the (magic) extra damage based on enchantments of current equipped player item.
field_77495_a,livingModifier,0,Used to calculate the (magic) extra damage based on enchantments of current equipped player item.
field_77496_b,source,0,Used as parameter to calculate the damage modifier (extra armor) on enchantments that the player have on equipped armors.
field_77497_a,damageModifier,0,Used to calculate the damage modifier (extra armor) on enchantments that the player have on equipped armors.
field_77498_b,broadcastAddress,0,InetAddress for 224.0.2.60
field_77499_c,socket,0,The socket we're using to receive packets on.
field_77500_a,localServerList,0,The LanServerList
field_77520_b,enchantmentModifierDamage,0,Used to calculate the extra armor of enchantments on armors equipped on player.
field_77521_c,enchantmentModifierLiving,0,Used to calculate the (magic) extra damage done by enchantments on current equipped item of player.
field_77522_a,enchantmentRand,0,Is the random seed of enchantment effects.
field_77526_d,isStopping,0,
field_77527_e,address,0,
field_77528_b,motd,0,
field_77529_c,socket,0,The socket we're using to send packets on.
field_77555_b,listOfLanServers,0,
